name,latitude_deg,longitude_deg
Sunnybreeze Airport,27.049955,-81.970739
Sunbelt Strip,31.120995,-83.67063
International Falls Seaplane Base,48.60580063,-93.3707962
Skydive Iowa Airport,41.745441,-92.411547
Taylor Ranch Landing Area Airport,45.10390091,-114.8550034
Gibbons Field,38.44729996,-86.44499969
Silver Cross Hospital Heliport,41.536183,-88.052279
Gordon Airport,41.1208992,-85.42500305
Swedish American Heliport,42.26499939,-89.07430267
Coffman Airport,38.70700073,-95.13829803
Baptist Hospital East Heliport,38.23899841,-85.63939667
Era Helicopters Fourchon Helibase Heliport,29.126972,-90.206659
Pine Hill Airport,42.4681015,-88.74320221
West Feliciana Sheriff's Office Heliport,30.82439995,-91.38459778
Kallander Field,42.3042984,-71.50589752
Perrotti Skyranch Airfield,43.34080124,-70.85469818
Michigan National Guard Headquarters Heliport,42.70809937,-84.56079865
W Johnson Field,44.779999,-95.663109
Hogue Farm Airport,37.3783989,-93.36329651
Airhaven Airport,41.83259964,-73.87599945
William Irving Lewis Airport,35.32929993,-79.02999878
Summer Hill Farm Airport,41.33330154,-96.19360352
Stonebridge Farm Helistop,40.65370178,-74.68650055
Dakota Air Ranch Airport,35.650122,-79.650311
Spring Lake Fire Department Heliport,41.92890167,-74.04889679
Ragtime Aerodrome,36.35449982,-95.86389923
Mid-Columbia Medical Center Heliport,45.587235,-121.163827
Eagle Field,40.82699966,-77.98809814
Hundley Residence Heliport,40.56200027,-75.1427002
Sullivan Lake State Airport,48.84090042,-117.2839966
Lazy G Bar Ranch Airport,33.282101,-97.497002
Running M Ranch Airport,32.262923,-97.863764
Univ of Tennessee Medical Center Heliport,35.94169998,-83.94400024
Pitcock Rosillos Mountain Ranch Airport,29.48240089,-103.1650009
Smokey Mountain Ranch Airport,30.737626,-102.02332
Alum Ridge STOLport,36.97650146,-80.49389648
Augusta Medical Center Heliport,38.09080124,-78.98500061
South Capitol Street Heliport,38.868612,-77.008367
Holy Family Hospital Heliport,47.71039963,-117.4069977
Parkway Farm Strip,44.00360107,-91.30760193
Baptist Medical Center Heliport,29.43300056,-98.49220276
Wipline Seaplane Base,44.8166008,-93.01550293
Big Salmon Heliport,59.403055,-136.013611
Kalifornsky Meadows Airport,60.491537,-151.235253
Pilot Station Airport,61.934601,-162.899994
Scotts Airport,64.39214,-146.861823
Anderson Lake Airport,61.616966,-149.320893
Yentna Bend Strip,61.725556,-150.678611
Parker Lake Airport,62.03590012,-150.4940033
Young Creek Airport,61.355352,-142.731832
Victory Airport,61.80108,-147.945156
Bradley Lake Hydroelectric Project Airstrip,59.776005,-150.963285
Pollux Heliport,64.895835,-147.497501
Falcon Lake Strip,61.33259964,-150.0590057
Huntsville Field,34.68840027,-86.58889771
Resort Airport,30.44389915,-87.6568985
Clay County Hospital Heliport,33.27500153,-85.83329773
Hospital Pad Heliport,31.43059921,-86.94029999
Dekalb Regional Medical Center Heliport,34.442141,-85.755793
Flomaton Airport,31.03219986,-87.25279999
D.W. Mcmillian Memorial Hospital Heliport,31.12719917,-87.07330322
Gadsden Regl Medical Center Heliport,34.00830078,-85.96530151
Brookwood Medical Center Heliport,33.46390152,-86.77310181
Wilson Creek Airport,34.84999847,-87.63249969
Northwest Medical Center Springdale Heliport,36.181509,-94.137252
Hooterville South Airport,35.0947,-93.202003
Mission Field-Marotti Memorial Airport,35.18853,-90.30359
Taylor's Air Strip,35.898998,-93.261001
Ozarks Community Hospital Heliport,36.40929,-94.46005
Rgnl Medical Center Heliport,35.83620071,-90.70179749
Ami National Park Medical Center Heliport,34.48149872,-93.03099823
Yancopin Airport,33.94899,-91.175141
Howard Memorial Hospital Heliport,33.94884,-93.88024
Eureka Springs Hospital Heliport,36.40010071,-93.74349976
Arizona Heart Hospital Heliport,33.481187,-112.03976
Taylor Field,32.302114,-111.32412
Western Sky Airport,33.778166,-113.640625
Flying Bucket Ranch Airport,32.9823,-112.287003
Castle Well Airport,33.865944,-112.603265
St Joseph's Hospital Heliport,33.482963,-112.079301
Sunstate Heliport,33.445318,-111.964567
Brewer Airport,44.76369858,-68.76779938
Warren-Sugarbush Airport,44.117724,-72.826867
Triple R Airport,39.4878006,-94.78050232
Hinckley Airport,41.77090073,-88.70339966
Canadian Lakes Airport,43.575666,-85.284182
Grandpas' Farm Mendota Airport,41.521999,-89.132599
Cushing Field Ltd Airport,41.51950073,-88.60559845
Coach & Paddock Heliport,40.63819885,-74.97570038
Drew Medical Center Heliport,33.923302,-118.241997
Northside Airpark,34.98830032,-120.4580002
VA Greater Los Angeles Health Care Center Heliport,34.049778,-118.456257
Crawford Airport,34.58750153,-120.0130005
Shepherd Farm Airport,34.6222,-120.065002
Hoffman Private Airport,33.14310074,-116.7450027
Emory Ranch Airport,32.7494444,-116.0161111
Boeing Seal Beach (Rooftop) Heliport,33.756779,-118.0854
Ward Ranch Airport,33.413347,-116.843255
Blech Ranch Airport,35.592797,-120.338058
Delta County Memorial Hospital Heliport,38.745155,-108.047973
Colorado Plains Medical Center Heliport,40.2610917,-103.7963389
Foxx Valley Airport,38.65250015,-104.2340012
Branch's Heliport,40.34799957,-104.5279999
Kauffman Heliport,40.14630127,-104.887001
Piñon Canyon Airport,37.490501,-104.143997
Exempla Good Samaritan Heliport,39.97169876,-105.0849991
Fox Hole Airport,40.003917,-105.07185
Prowers Medical Center Heliport,38.07109833,-102.6090012
Swedish S.W. Medical Heliport,39.60309982,-105.0910034
Yosemite Hidden Lake Ranch Airport,37.11800003,-119.913002
Krey Field Airport,34.56940079,-117.5559998
Parking Lot Heliport,32.593834,-117.084872
John Nichols Field Airport,32.633457,-116.890565
Glen Fed Heliport,34.157179,-118.254637
The Atrium Heliport,33.67060089,-117.8580017
Bohunk's Airpark,34.694584,-118.277106
Good Samaritan Hospital Heliport,34.054901,-118.264967
Tera Ultralightport,35.591104,-117.631323
Sce San Jacinto Valley Service Center Heliport,33.74110031,-117.151001
Fiorini Ranch Airport,37.452178,-120.764758
Sutter Butte Dusters Airport,39.228622,-121.688265
Longmont United Hospital Heliport,40.181606,-105.124774
Dave's Airport,40.03329849,-105.1240005
Crested Butte Airpark,38.851918,-106.928341
Greggs Nr 1 Airport,39.8894,-104.544997
Geo-Seis Helicopters Heliport,40.58990097,-105.0459976
Chenoweth Airport,39.830995,-103.592463
Flying M & M Ranch Airport,38.2193985,-108.2129974
Century Helicopters Heliport,40.58549881,-105.0400009
Cartwheel Airport,40.20830154,-105.0130005
Van Treese Airport,37.65829849,-106.0339966
Sharon Hospital Heliport,41.881232,-73.480699
Bristol-Myers Squibb Company Heliport,41.48479843,-72.7562027
Windham Hospital Heliport,41.71699905,-72.22589874
N B G H Heliport,41.66159821,-72.78790283
Burke Heliport,41.50619888,-72.93979645
St Francis Hospital Heliport,41.7745018,-72.6989975
Middletown Heliport,41.59680176,-72.70449829
Bridgeport Hospital Heliport,41.188408,-73.1667
Danbury Hospital Heliport,41.405297,-73.445165
Hartford Hospital Heliport,41.75450134,-72.67870331
Wilber Municipal Airport,40.475215,-96.986275
Ada Airport,40.79059982,-83.82910156
Air Park North,44.958035,-84.958859
Corydon Airport,40.754734,-93.242447
Doral Resort & Country Club Heliport,25.81734,-80.340416
Ott's Landing Airport,27.3039,-81.880403
Doctors Memorial Hospital #2 Heliport,30.119753,-83.592732
Brighton Helipad,27.075744,-81.071125
Briley Farm Seaplane Base,28.5727778,-81.6286111
Immokalee Helipad,26.39841,-81.414667
The 2A Ranch Airport,29.26757,-81.223331
Panhandle Helicopter LLC Heliport,30.213844,-85.871916
Dolphin Stadium Heliport,25.960055,-80.240248
Dugger Field,30.49640083,-86.09380341
Cloverleaf Farms II Inc Heliport,29.360774,-82.204803
Breezy Knoll Airport,30.82019997,-86.3443985
Fulton Seaplane Base,27.90749931,-80.48639679
Joy Farms Airport,30.65209961,-86.10939789
Harper's Fly-In Ranch Airport,26.707834,-81.175549
Thompson Airfield,29.983299,-82.835602
Alligator Drink Seaplane Base,28.78779984,-81.16419983
Old Town Ems Heliport,29.60280037,-82.98169708
Jackson Heliport,30.70499992,-85.37830353
Lake Conway South Seaplane Base,28.45859909,-81.34970093
Stanchester Airport,27.806199,-82.141365
Wcpx Tv-6 Heliport,28.61030006,-81.41940308
Gary Gale Seaplane Base,30.19389915,-81.68190002
Mc Daniel Ranch Inc. Airport,26.393051,-81.02874
North Buffalo Suburban Airport,43.103199,-78.7033
Grand Marais/Cook County Seaplane Base,47.8263,-90.3835
Halls Flying Ranch Airport,33.35620117,-84.36710358
Mustang Field,34.47790146,-82.89710236
"Airnautique, Inc. Airport",34.37789917,-82.9457016
Ayresouth Airport,33.77009964,-85.06079865
Paradise Falls Airport,33.812901,-83.505699
Big Canoe Heliport,34.45479965,-84.28910065
Sunset Strip,33.73339844,-83.81880188
Hickory Level Airfield,33.683399,-84.999901
Paso Fino Farm Airport,30.88031,-83.414443
Roberta Industrial Park Airport,32.71390152,-84.02749634
Pinewood Airport,33.78210068,-84.80079651
Crystal Lake Airpark,31.66550064,-83.44709778
Lookout Mountain Airport,34.90470123,-85.45970154
Pecan Patch Airstrip,33.33140182,-84.26670074
Mountain Airpark,34.5617981,-83.71350098
Carpenter Airport,33.52030182,-82.37249756
Pegasus Ranch Airport,32.69390106,-81.79859924
Kahoka Municipal Airport,40.4216,-91.706299
Brazil Clay County Airport,39.47669983,-87.09970093
Barbee Lake Seaplane Base,41.284675,-85.703814
Knoxville Area Community Hospital Heliport,41.31689835,-93.09600067
St Anthony Regional Hospital Heliport,42.05830002,-94.86830139
Audubon County Memorial Hospital Heliport,41.71549988,-94.93859863
Hawkeye Airport,42.435066,-92.327621
Sharar Field,41.027897,-91.063442
Moore Private Airport,40.87220001,-93.26270294
Rinehart Airport,41.659698,-92.289902
Cromwell Heliport,41.03889847,-94.46690369
Hannen Airport,42.22800064,-91.75099945
Army Reserve Heliport,40.83340073,-91.30010223
South Fork Ranch Airport,43.60639954,-115.1070023
Ziggy's Airport,42.64120102,-114.6050034
Flying Joseph Ranch Airport,44.44290161,-113.7730026
Coyote Run Airport,43.07580185,-115.6729965
Black Butte Ranch Airport,43.04769897,-114.4700012
Ez Lope Ranch Airport,43.05310059,-116.461998
Steele Memorial Heliport,45.173791,-113.891423
Z X Ranch Airport,43.230308,-116.763192
Pinnacle Airport,45.775705,-116.180463
Corral Creek Airport,46.785278,-116.471131
Chuck's Airport,40.258381,-85.253348
Unsicker Airport,40.428101,-86.153297
Creighton Airport,41.45729828,-86.12439728
Miller Strip,40.6278,-86.037804
Marshall Field,40.65950012,-86.85720062
Kropf Airport,41.64335,-85.830131
Frost Field,39.79560089,-85.78610229
Sutton's Field,41.32479858,-87.47589874
Winters Airport,39.532612,-86.576729
Hamilton Memorial Hospital Heliport,38.08670044,-88.53890228
Loyola University Medical Center Heliport,41.86090088,-87.83640289
Griffin Airport,38.803056,-88.997778
Flying B Ranch Airport,40.157001,-87.6745
Advocate Good Samaritan Hospital Heliport,41.818743,-88.007677
OSF St Luke Medical Center Heliport,41.221865,-89.947788
Northwestern Memorial Healthcare Heliport,41.960636,-88.721781
Davis Restricted Landing Area,39.782917,-88.546708
Walter Airport,41.872501,-88.723701
Jack W Watson Airport,41.853699,-88.786513
Snider Field,38.5,-87.59590149
The Lazy K Airport,40.82780075,-85.08609772
Graves Landing Strip,41.113035,-86.664963
Air Park Field,41.127405,-84.953306
Byrne Field,38.329378,-86.033431
Roto-Whirl/Holiday Heliport,39.922501,-86.226097
Roto-Whirl/Vantage Heliport,39.837299,-86.118597
Parrish Airport,37.99322,-87.94855
Trinity Medical Center West Heliport,41.48109818,-90.5714035
Evanston/Glenbrook Heliport,42.0931015,-87.8526001
Cady Aerial Restricted Landing Area,41.660089,-89.694443
Dawson Farms Airport,39.764081,-88.671212
Dongola Heliport,37.36560059,-89.16359711
Blessing Hospital At 11th St Heliport,39.936012,-91.398659
Bernardin Heliport,41.70840073,-89.20290375
Abbeville Municipal Airport,31.600093,-85.238353
Flying Ten Airport,29.61800003,-82.50869751
Fleming County Hospital Heliport,38.422373,-83.752604
Dobie's Airport,36.178496,-95.580468
J V Ranch Airport,38.63330078,-95.9253006
Kellie Mann Airfield,38.560001,-95.309097
Camp Chippewa Airport,38.5667,-95.366898
Norris Airport,38.807239,-95.370056
Oasis Aerodrome,38.450666,-98.797646
Kendrigan Airport,37.452202,-97.317802
Mono Aircraft Airport,37.69279861,-97.88639832
Pearce Field,37.38249969,-95.37470245
Lmn 120 Airport,37.51589966,-96.9197998
Owen Air Park,38.62279892,-84.77890015
Arnemann Farms Airport,36.7655983,-86.61830139
Mgt Station 2105 Heliport,37.50559998,-86.83750153
Tennessee Gas Heliport,38.561404,-83.952795
Cambron Field,37.56439972,-87.08190155
Boyce Wafer Farm Airport,36.812346,-86.377427
Tennessee Gas Heliport,38.268299,-82.577499
Clinton-Hickman County Airport,36.63610077,-88.99859619
Sky Airport,37.117199,-83.736099
Pine Mountain Aero Heliport,37.113602,-82.803596
Lida Junction Airport,37.4858017,-117.1910019
Goldfield Airport,37.722114,-117.236363
Winn Parish Medical Center Heliport,31.923824,-92.646091
West Hackberry Heliport,30.003515,-93.401005
Double H Ranch Airport,30.22940063,-90.9733963
Don Babin-Private Airport,30.278,-90.963203
Belcher Airpatch Airport,32.7492981,-93.87349701
North Caddo Medical Center Heliport,32.86410141,-93.98899841
Conoco Inc Heliport,29.258868,-89.964541
Freeport Sulphur Heliport,29.2586,-89.959198
Exxon Heliport,29.254738,-89.96732
Jackson Parish Hospital Heliport,32.252942,-92.718795
Rebel Field,30.5862999,-90.8615036
Kaufield Airport,42.265259,-88.727754
Jerseyville Aviation Inc Airport,39.09420013,-90.31340027
Murk's Strip,40.73889923,-90.38069916
Koenig Airport,39.05500031,-90.34210205
Flaherty Field,41.419592,-89.121394
Busboom RLA Restricted Landing Area,40.11000061,-88.07839966
Gord Airport,41.69839859,-88.60759735
Northwestern Medicine Valley West Hospital Heliport,41.657994,-88.621297
Savanna Army Depot Helipad,42.183399,-90.255698
Theriot Field,29.74970055,-90.7358017
Evergreen Fourchon Heliport,29.116437,-90.201273
Evergreen Venice Heliport,29.29669952,-89.37439728
Buller's Airstrip,30.808701,-92.188003
Trahan Ultralightport,30.303775,-92.130547
Dufour Airport,30.78770065,-92.05039978
Morgan Field,30.6128006,-91.48419952
Lonesome Dove Airfield,30.28580093,-92.94129944
Huenefeld Airport,32.513603,-91.98657
Massachusetts General Hospital Heliport,42.363656,-71.069142
Healthalliance Hospital-Leominster Heliport,42.54090118,-71.76280212
Reh Heliport,41.786224,-71.231437
Boston Medical Center Hospital Heliport,42.333804,-71.071352
Brockton Usar Center Heliport,42.05590057,-71.05590057
Wbz Heliport,42.36510086,-71.13259888
Textron/Everett Heliport,42.404496,-71.070602
Lleia Kyle O'Meara Heliport,42.50310135,-71.90840149
Baltimore Washington Medical Center Heliport,39.13759995,-76.62329865
Taylor Field,39.18730164,-75.79270172
Squier Landing Airport,38.287781,-76.867575
Johns Hopkins Hospital Heliport,39.297725,-76.592941
Pond View Private Airport,39.26679993,-76.18720245
UM Laurel Medical Center Heliport,39.087886,-76.882281
Walters Airport,39.38119888,-77.10579681
The Aspen Institute Heliport,38.90930176,-76.11969757
Security Ford Heliport,39.2458992,-76.67610168
Calvert Memorial Hospital Heliport,38.560846,-76.595979
Peasley Field,44.742469,-68.474403
Sebago Lake Basin Seaplane Base,43.839716,-70.462016
Sumner Heliport,42.970001,-85.6659
Sugar Springs Airpark,44.140301,-84.4375
Stier Airstrip,44.522202,-83.683296
Kelleys Airport,44.63339996,-84.48339844
Lesterson-Dempsey Airstrip,46.270198,-87.386496
Young's Airport,46.38750076,-85.18399811
Four Star Heliport,42.042987,-83.35895
Twin Lakes Airport,44.894115,-84.297818
Henry Ford Hospital Heliport,42.36750031,-83.08439636
Winner's Landing Seaplane Base,44.7969017,-92.98410034
Brinkman Airport,44.262501,-94.069702
Grindstone Lake Seaplane Base,46.13330078,-93.00299835
Lower Hay Lake Seaplane Base,46.67779922,-94.29250336
Paul's Seaplane Base,46.47719955,-94.30310059
Pankratz Airport,44.307201,-94.916901
Matson Field,43.66220093,-92.40429688
Ely Bloomenson Community Hospital Heliport,47.89910126,-91.8730011
Keller Airport,45.135799,-92.859398
Triple H Heliport,45.31330109,-93.71759796
Ferros Ranch-Aero Airport,38.41030121,-93.85019684
Flying G Airport,38.54449844,-94.09470367
Short-N-Ruff Airport,37.7867012,-90.78009796
Arvin Ranch Airport,38.4403,-94.5933
Bert Walter Berkowitz Heliport,39.08530045,-94.57379913
Joe D Lewis Airport,40.13339996,-92.10019684
Hall Airport,40.116686,-92.266788
St Joseph Hospital West Heliport,38.80329895,-90.77629852
Sloan's Airport,39.1405983,-90.73680115
Emerson Heliport,38.72949982,-90.27839661
Topton Air Estates Airport,32.47499847,-88.61669922
Franklin Field,31.4252,-90.902901
Morgan Field,31.54179955,-89.39170074
Baptist Memorial Hospital-North Ms Heliport,34.34780121,-89.51899719
Sheriff's Courthouse Heliport,30.37599945,-89.0861969
Lewis Air Service Airport,33.3918,-90.916801
Levert Heliport,30.30130005,-89.23449707
Hale Field,34.342602,-89.143097
Catfish Point Airport,33.695352,-91.163484
Shenandoah Valley Farms Airport,33.80070114,-89.02729797
Williams Field,47.49750137,-112.3909988
Big Sandy Medical Center Heliport,48.17969894,-110.1090012
Stock Farm Heliport,46.25080109,-114.0670013
Kimp Airport,46.27859879,-114.1409988
Cottonwood Airport,45.633771,-108.848248
Hanson Airport,48.037607,-114.674478
Pinehurst Ranch Airport,47.66080093,-115.4039993
Glacier Heli Tours Heliport,48.48669815,-113.9980011
Lone Hawk Airport,48.481172,-114.481659
Eagle Field,37.23469925,-91.09359741
Sunderland Airport,37.24670029,-94.17389679
Christian Hospital Northeast Heliport,38.77692,-90.24151
Hannibal Regional Hospital Heliport,39.7111,-91.451934
Slaughter Airport,39.61610031,-92.86689758
Holden Heliport,38.71969986,-93.99440002
Bradbury-Rolf Memorial Heliport,39.07329941,-93.73590088
Lambs Field,38.875,-94.13970184
Prince STOLport,37.43870163,-89.75900269
RPM Airport,37.337894,-93.164084
Kenyon Heliport,44.33390045,-92.94329834
Bozeman Deaconess Hospital Heliport,45.66999817,-111.0189972
Roosterville Airport,39.29109955,-94.44219971
Chandelle Airport,39.202301,-75.485497
Deldot Helistop,39.148231,-75.503451
